"","male","age","educ6","ownhome","income","micro_service","micro_english","micro_afraid","micro_honest","micro_namecall","micro_harassed","micro_pronounce","micro_stem","micro_creative","discrim_promotion","discrim_fired","discrim_hired","discrim_police","discrim_housing","discrim_neighbor","id_asianam","id_ethnic","id_ethnicam","id_asian","id_american","id2_asianam","id2_ethnic","id2_ethnicam","id2_asian","id2_american","linkedfate_race","linkedfate_ethnic","commrace","commcult","commecon","commpol","inequality","bank_reg","minimum_wage","rich_tax","american_job","free_college","race","democrat","republican","states","forborn","citizen","respid"
"3029",1,0.439024390243902,0.6,1,0.833333333333333,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,1,1,1,0,0.5,0.25,0.25,0.75,0.75,0.75,"AAPI",1,0,"CA",1,1,500000300
"3030",0,0.585365853658537,0.4,0,0.333333333333333,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,0.666666666666667,1,1,1,1,0,0,1,0,1,1,"AAPI",1,0,"NY",1,1,500000092
"3031",0,0.74390243902439,0.6,1,0.833333333333333,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0.75,1,1,0.25,0,0.25,"AAPI",0,0,"FL",1,1,500000077
"3032",0,0.134146341463415,0.8,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,0.666666666666667,1,1,0,0,1,1,1,1,0.75,1,"AAPI",0,0,"NY",1,0,500000191
"3033",1,0.0853658536585366,0.8,0,0.833333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.333333333333333,0.333333333333333,1,0,1,1,0.25,0.25,0.5,0.5,0.75,0.75,"AAPI",0,0,"CA",1,0,550000145
"3034",1,0.597560975609756,0.4,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0.25,"AAPI",0,0,"NY",1,1,500000488
"3035",0,0.341463414634146,0.6,0,0.166666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,"AAPI",1,0,"WA",1,1,500000371
"3036",0,0.792682926829268,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,0,0,1,1,1,1,0.75,0.75,0,0.25,"AAPI",1,0,"CA",1,1,500000116
"3037",0,0.548780487804878,0.6,1,0.666666666666667,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,"AAPI",0,0,"CT",1,1,500000019
"3038",1,0.0975609756097561,1,1,0.833333333333333,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.666666666666667,0,0,0,1,0.75,0.25,0.75,0.25,1,0.75,"AAPI",1,0,"NY",0,1,500000558
"3039",1,0.451219512195122,0.2,1,0.166666666666667,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.333333333333333,0.333333333333333,0,1,0,1,0.75,0.5,0,1,0.25,0.75,"AAPI",0,0,"NJ",1,1,500000343
"3040",1,0.426829268292683,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.666666666666667,0.666666666666667,1,1,1,1,0.75,0,0.25,0,0.25,0,"AAPI",0,1,"CA",1,1,500000214
"3041",1,0.439024390243902,1,0,0.166666666666667,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0.25,1,"AAPI",0,0,"CA",1,0,500000087
"3042",1,0.585365853658537,0.4,1,0.166666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,"AAPI",0,0,"CA",1,1,500000048
"3043",1,0.536585365853659,1,1,0.833333333333333,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,1,0.5,0.75,0.75,1,0.5,0.75,"AAPI",0,0,"CO",1,1,550000153
"3044",0,0.804878048780488,0.4,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0.75,0.75,0.75,1,0.25,0.75,"AAPI",0,0,"CA",1,1,500000044
"3045",1,0.463414634146341,1,1,0.833333333333333,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0.75,0.5,0.5,1,0,0.75,"AAPI",0,0,"DE",1,0,500000280
"3046",0,0.170731707317073,1,1,0.833333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,0.666666666666667,1,1,1,1,0.25,0.25,0.25,0.25,1,0,"AAPI",0,0,"CA",1,1,550000041
"3047",1,0.585365853658537,0.8,1,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.75,0,1,0,1,"AAPI",0,0,"IL",1,1,500000510
"3048",1,0.451219512195122,0.4,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.75,"AAPI",0,1,"NY",1,1,550000185
"3049",0,0.207317073170732,0.4,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,"AAPI",0,0,"WA",1,0,500000563
"3050",0,0.121951219512195,1,1,0.333333333333333,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,1,1,0,1,0.25,0.75,0.75,1,0.25,1,"AAPI",0,1,"TX",1,1,550000155
"3051",1,0.0609756097560976,0.4,0,0.166666666666667,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.333333333333333,0,0,1,1,0.25,0.25,1,0.25,0,1,"AAPI",1,0,"NY",1,1,550000191
"3052",1,0.0487804878048781,0.8,1,0.833333333333333,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.666666666666667,0,1,1,1,0,0.75,0.75,0.25,0.75,0,0.75,"AAPI",1,0,"CA",0,1,550000248
"3053",0,0.0487804878048781,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.666666666666667,0.666666666666667,0,0,0,0,0.5,0.5,0.75,0.5,0.5,1,"AAPI",0,0,"NY",1,1,550000128
"3054",0,0.682926829268293,0.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.25,1,0,0.75,"AAPI",0,0,"MS",1,1,500000516
"3055",0,0.475609756097561,1,1,0.666666666666667,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,0,1,1,0,1,1,1,1,0.25,0.75,"AAPI",0,0,"MD",1,1,500000535
"3056",1,0.634146341463415,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.333333333333333,0.333333333333333,0,0,0,1,1,0.75,0.75,0.75,0.25,1,"AAPI",0,0,"CA",1,1,550000152
"3057",1,0.829268292682927,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,1,0,0,0,1,0.75,1,1,0,1,"AAPI",1,0,"NY",1,1,500000014
"3058",1,0.524390243902439,1,1,0.666666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0.75,0.75,0.75,1,1,"AAPI",0,0,"OR",1,1,500000576
"3059",1,0.426829268292683,0.6,0,0.166666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0.25,0,0,0.75,0,"AAPI",0,1,"HI",0,1,650000014
"3060",1,0.51219512195122,1,1,0.833333333333333,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,1,0,0,1,1,1,1,1,1,0.5,0.25,"AAPI",0,0,"CT",1,1,500000015
"3061",0,0.719512195121951,0.4,1,0.166666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,0.666666666666667,1,1,0,0,0.5,0.75,1,1,0.25,0.75,"AAPI",1,0,"CA",1,1,500000299
"3062",1,0.475609756097561,1,1,0.833333333333333,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,0,0,0,0,1,1,1,1,1,0.25,"AAPI",1,0,"IL",1,1,500000554
"3063",1,0.609756097560976,0.8,1,0.166666666666667,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.333333333333333,0.333333333333333,0,0,0,0,1,1,1,0.25,1,1,"AAPI",0,0,"NY",1,1,500000338
"3064",0,0.597560975609756,1,1,0.333333333333333,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0.75,0.75,1,0.25,"AAPI",0,0,"AZ",1,1,500000080
"3065",0,0.280487804878049,0.4,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0.75,0.75,0.75,1,0.25,1,"AAPI",0,0,"MA",1,1,550000165
"3066",0,0.475609756097561,0.8,1,0.166666666666667,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0.75,0.5,0.5,0.5,0.75,0.5,"AAPI",0,0,"WI",1,1,500000084
"3067",0,0.170731707317073,0.6,1,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,1,1,1,1,0.25,0.75,0.25,0.25,0.25,0.75,"AAPI",0,1,"CT",1,1,550000046
"3068",0,0.634146341463415,0.2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.333333333333333,1,0,0,1,1,0.75,0.75,1,0.75,0,0,"AAPI",0,0,"CA",1,1,500000047
"3069",0,0.560975609756098,0.8,1,0.5,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0.75,1,1,0,1,"AAPI",0,0,"OK",1,1,600000193
"3070",1,0.585365853658537,0.8,1,0.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,1,1,1,1,0.75,0.75,0.75,1,0.25,0.75,"AAPI",0,1,"CA",0,1,500000117
"3071",0,0.536585365853659,0.2,0,0.166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,0,1,0,0,1,1,1,1,0,0.5,"AAPI",0,0,"CA",1,1,500000334
"3072",1,0.780487804878049,1,1,0.666666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.333333333333333,0,0,1,1,0.25,0,0,0,1,0,"AAPI",0,0,"MN",1,1,500000137
"3073",0,0.292682926829268,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,0,0,0,0,1,1,1,1,0.25,1,"AAPI",0,0,"CA",1,1,500000025
"3074",0,0.48780487804878,0.2,1,0.166666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.333333333333333,1,1,1,1,1,0.75,1,1,0,0,"AAPI",1,0,"CA",1,1,500000486
"3075",1,0.329268292682927,0.8,1,0.666666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,1,0,1,1,0.5,0.75,0.5,0.75,0.25,0.25,"AAPI",0,0,"CA",1,1,550000047
"3076",0,0.475609756097561,0.8,1,0.166666666666667,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0.5,0.5,1,1,0,0.5,"AAPI",0,0,"NY",1,1,550000167
"3077",1,0.609756097560976,1,1,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.75,0.5,1,1,0.75,"AAPI",0,0,"MD",1,1,500000091
"3078",0,0.585365853658537,0.4,1,0.166666666666667,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.666666666666667,0,1,1,1,0,1,1,0.75,0.75,0.25,1,"AAPI",1,0,"HI",1,1,500000242
"3079",0,0.134146341463415,0.8,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,0,0,0,0,1,1,0.5,1,0.5,1,"AAPI",1,0,"CA",0,1,550000244
"3080",1,0.51219512195122,0.4,1,0.166666666666667,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0.75,0.75,0.75,0.25,0.25,"AAPI",1,0,"RI",1,1,500000412
"3081",1,0.170731707317073,0.6,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0.25,1,1,1,0.5,1,"AAPI",0,0,"CA",1,1,500000009
"3082",0,0.51219512195122,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.75,0.5,0.75,0.75,0.25,0.75,"AAPI",0,0,"NY",1,1,500000363
"3083",1,0.475609756097561,0.8,1,0.166666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.333333333333333,0,0,1,1,1,1,1,1,0.75,1,"AAPI",0,0,"WA",1,1,500000273
"3084",0,0.475609756097561,0.8,0,0.166666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.333333333333333,1,1,1,1,1,0.75,1,1,0.25,1,"AAPI",0,0,"CA",1,0,500000336
"3085",1,0.0365853658536585,0.8,1,0.166666666666667,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.666666666666667,0.666666666666667,1,1,0,0,0.75,0.75,0.75,0.75,0.75,0.75,"AAPI",1,0,"NY",0,1,600000217
"3086",0,0.195121951219512,1,0,0.166666666666667,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0.75,1,"AAPI",1,0,"CA",0,1,850000120
"3087",0,0.390243902439024,0.4,1,0.333333333333333,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,1,1,1,1,1,1,1,0,0,1,"AAPI",0,0,"NY",1,1,500000150
"3088",1,0.475609756097561,1,0,0.333333333333333,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.333333333333333,0,0,0,0,0.75,0.75,0.5,0.75,0.25,0.75,"AAPI",0,0,"CA",1,1,500000421
"3089",0,0.0609756097560976,0.6,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.333333333333333,0.333333333333333,1,1,0,1,1,1,1,1,0,1,"AAPI",0,0,"NY",0,1,500000197
"3090",1,0.719512195121951,0.8,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0.75,1,1,0,1,"AAPI",0,0,"MA",1,1,500000067
"3091",0,0,0.4,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,"AAPI",1,0,"HI",1,0,500000185
"3092",1,0.365853658536585,0.6,1,0.166666666666667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.25,0.25,0.25,0.75,0.75,0.25,"AAPI",0,0,"GA",1,1,550000115
"3093",1,0.475609756097561,0.8,1,0.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.666666666666667,0.666666666666667,0,0,1,1,1,1,1,1,0.25,1,"AAPI",1,0,"NJ",1,1,500000066
"3094",1,0.634146341463415,0.4,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0.5,"AAPI",0,0,"NY",1,1,500000355
"3095",1,0.0121951219512195,0.6,1,0.166666666666667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,0,0,1,1,0.75,0.5,0.75,1,0.5,1,"AAPI",0,0,"CT",0,1,550000074
"3096",0,0.695121951219512,1,0,0.333333333333333,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.333333333333333,0,1,1,0,0,0.75,0.25,1,0.75,0.5,1,"AAPI",0,1,"PA",1,1,600000047
"3097",0,0.634146341463415,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.75,0.5,1,1,0.75,1,"AAPI",0,0,"WA",1,1,500000035
"3098",0,0.439024390243902,1,1,0.333333333333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.666666666666667,0,0,1,0,0,0.75,0.5,0.25,0.75,0,"AAPI",0,0,"MN",1,1,500000170
"3099",1,0.634146341463415,0.8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0,1,1,1,0,1,1,1,1,0.5,1,"AAPI",0,0,"WA",1,1,500000469
"3100",1,0.170731707317073,0.4,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.333333333333333,1,1,1,1,1,0.75,0.75,1,0.25,1,"AAPI",0,0,"NY",1,1,550000140
"3101",0,0.414634146341463,0.6,1,0.833333333333333,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0.666666666666667,0.666666666666667,1,1,1,1,0.75,0.5,0,0.25,0.25,0,"AAPI",0,0,"CA",1,0,550000060
"3102",0,0.634146341463415,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0.75,0.75,0.5,0.75,0.25,0.75,"AAPI",0,0,"GA",1,1,550000117
"3103",1,0.817073170731707,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.333333333333333,0.666666666666667,1,0,1,1,1,1,1,1,0,0,"AAPI",0,0,"NY",1,1,500000195
"3104",0,0.170731707317073,1,0,0.833333333333333,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.666666666666667,0.333333333333333,0,1,1,0,0.75,1,0.25,1,0,0.75,"AAPI",0,0,"TX",0,1,550000245
"3105",0,0.378048780487805,0.4,1,0.833333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0.5,1,0.75,0.75,0.5,0.75,"AAPI",0,0,"FL",1,1,550000199
"3106",0,0.573170731707317,0.8,1,0.833333333333333,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0,1,1,1,0,0.75,0.75,1,0.75,0.5,1,"AAPI",0,0,"AZ",1,1,500000102
"3107",0,0.0365853658536585,0.2,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.75,1,1,0,1,"AAPI",0,0,"SC",1,0,550000226
"3108",0,0.731707317073171,0.6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,0,1,0,0,0.75,0.75,0.5,0.75,0.25,0,"AAPI",0,0,"WA",1,1,500000129
"3109",1,0.51219512195122,0.2,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.75,0.75,0.25,1,0,1,"AAPI",0,0,"WA",1,1,500000432
"3110",0,0.353658536585366,0.8,0,0.166666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.333333333333333,1,1,0,1,1,0.75,1,0.25,1,0.25,1,"AAPI",0,0,"HI",1,1,500000186
"3111",0,0.292682926829268,0.6,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.333333333333333,0.666666666666667,0,0,1,0,1,1,1,1,0,1,"AAPI",0,0,"WA",1,1,500000372
"3112",0,0.51219512195122,0.8,1,0.833333333333333,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,1,1,1,1,0.75,0.75,0.25,0.5,0.75,0.75,"AAPI",1,0,"CA",1,1,500000291
"3113",0,0.731707317073171,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0.75,1,0.5,1,"AAPI",0,0,"HI",1,1,500000303
"3114",0,0.292682926829268,0.4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0.25,0.5,1,0.25,0.75,1,"AAPI",0,0,"CA",1,0,550000190
"3115",1,0.817073170731707,0.6,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5,0.75,0.5,1,0.25,0.5,"AAPI",0,0,"CA",1,1,500000493
"3116",1,0.609756097560976,0.8,1,0.666666666666667,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.333333333333333,0,0,1,1,0.75,0.5,0.75,0.75,0,0.25,"AAPI",0,0,"WA",0,1,500000373
"3117",1,0.475609756097561,0,1,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0.5,0.5,0.75,0,1,"AAPI",0,0,"NY",1,1,550000256
"3118",1,0.731707317073171,0.2,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.333333333333333,0.666666666666667,1,0,1,1,1,1,1,0.75,0.25,1,"AAPI",0,0,"NV",1,1,500000166
"3119",0,0.0365853658536585,0.6,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.333333333333333,0.333333333333333,1,0,1,1,1,1,1,1,0.25,1,"AAPI",0,0,"NY",1,1,550000148
"3120",1,0,0.6,1,0.166666666666667,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.666666666666667,0,1,0,1,1,1,1,0.25,1,0,1,"AAPI",0,0,"NY",1,1,550000193
"3121",0,0.25609756097561,0.2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,1,1,1,1,1,0.5,1,1,0.5,1,"AAPI",0,0,"FL",1,1,500000094
"3122",0,0.365853658536585,0.4,0,0.166666666666667,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.666666666666667,0.666666666666667,1,0,1,1,0.5,0.75,0.75,0,1,0,"AAPI",0,0,"CA",1,1,500000472
"3123",0,0.475609756097561,1,1,0.666666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0.5,1,0.5,1,0.5,0.5,"AAPI",0,0,"CA",1,1,550000146
"3124",0,0.536585365853659,0.8,0,0.166666666666667,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.333333333333333,0,1,0,0,1,1,0.75,1,0,0.75,"AAPI",0,0,"NY",1,1,500000232
"3125",0,0.304878048780488,0.2,0,0.166666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.333333333333333,1,0,0,0,0,1,0.5,1,1,1,1,"AAPI",0,0,"CA",1,0,550000011
"3126",1,0.439024390243902,0.2,1,0.333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.333333333333333,0.333333333333333,0,0,1,0,0.75,0.75,0.25,0.75,0.5,0.75,"AAPI",0,0,"CA",1,1,550000150
"3127",0,0.536585365853659,0.2,1,0.5,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0,0,0,0,0.75,1,0.75,1,0.5,0,"AAPI",0,0,"NV",1,0,500000175
"3128",0,0.475609756097561,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0.5,1,1,0,0.75,"AAPI",0,0,"CA",1,0,500000515
"3129",0,0.621951219512195,0.2,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,1,0,1,0,1,1,0.75,1,0,1,"AAPI",0,0,"WA",1,1,500000418
"3130",1,0.646341463414634,0.4,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0.75,0.5,1,0.5,1,0.75,"AAPI",1,0,"NY",1,1,500000537
