"","male","age","educ6","ownhome","income","micro_service","micro_english","micro_afraid","micro_honest","micro_namecall","micro_harassed","micro_pronounce","micro_stem","micro_creative","discrim_promotion","discrim_fired","discrim_hired","discrim_police","discrim_housing","discrim_neighbor","id_asianam","id_ethnic","id_ethnicam","id_asian","id_american","id2_asianam","id2_ethnic","id2_ethnicam","id2_asian","id2_american","linkedfate_race","linkedfate_ethnic","commrace","commcult","commecon","commpol","inequality","bank_reg","minimum_wage","rich_tax","american_job","free_college","respid","race","democrat","republican","states","forborn","citizen"
"2719",0,0.646341463414634,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.666666666666667,0,1,1,0,1,1,0.75,1,0.5,0.25,1,"1000000054","AAPI","0","0","CA","1","1"
"2720",1,0.548780487804878,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,"1000000157","AAPI","1","0","CA","1","1"
"2721",0,0.74390243902439,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,0.666666666666667,1,1,0,1,0.75,0.75,0.25,0.75,0.25,0.75,"1000000129","AAPI","0","0","PA","1","1"
"2722",0,0.439024390243902,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,NA,NA,0.5,0.5,0.75,0.5,0.25,0.75,"1050000227","AAPI","0","0","CA","1","1"
"2723",0,0.414634146341463,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,1,1,NA,0,1,NA,1,1,0.5,1,"1000000298","AAPI","0","0","MA","1","1"
"2724",1,0.378048780487805,0,0,0.166666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.75,0.75,0.75,1,0.25,0.75,"1000000024","AAPI","1","0","CA","1","1"
"2725",0,0.268292682926829,0.2,1,0.166666666666667,0,1,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.5,0.5,1,0.5,1,1,"1050000038","AAPI","0","0","UT","1","1"
"2726",1,0.609756097560976,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.5,1,0,0,0,1,"1000000227","AAPI","1","0","GA","1","1"
"2727",1,0.0975609756097561,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0.75,0.5,0.25,0.75,0.25,0.75,"1050000210","AAPI","0","0","PA","1","1"
"2728",0,0.280487804878049,0.8,1,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0.5,0,1,0.75,0,1,"1050000226","AAPI","0","0","CA","0","1"
"2729",0,0.536585365853659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0.5,0.5,0.5,0.25,0.5,1,"1000000044","AAPI","0","0","TX","1","0"
"2730",1,0.231707317073171,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.333333333333333,0,0,0,0,0,1,1,1,1,0,1,"1000000112","AAPI","0","0","CA","1","1"
"2731",1,0.658536585365854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,"1000000133","AAPI","0","0","WA","1","0"
"2732",0,0.439024390243902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,0.666666666666667,1,NA,1,NA,0.75,0.5,0.75,0.75,0.25,0.25,"1050000167","AAPI","0","0","IL","1","1"
"2733",1,0.207317073170732,0.6,1,0.5,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0.666666666666667,0.666666666666667,0,0,0,1,1,1,1,1,0.25,0.75,"1050000129","AAPI","0","0","CA","1","1"
"2734",0,0.585365853658537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,1,1,1,0,1,"1050000058","AAPI","0","1","MA","1","1"
"2735",1,0.670731707317073,0.2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.666666666666667,0,NA,0,NA,0.25,0.5,0.75,0.75,0.25,0.5,"1000000310","AAPI","0","0","CA","1","1"
"2736",0,0.780487804878049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0.5,1,1,0.5,1,"1000000289","AAPI","0","0","CA","1","1"
"2737",0,0.390243902439024,0,0,0.333333333333333,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,1,0,0,0.5,0.5,0.75,NA,0.25,1,"1050000075","AAPI","0","0","CA","1","1"
"2738",0,0.74390243902439,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0.25,0.75,0.75,0.25,0.25,0.75,"1000000212","AAPI","0","1","CA","1","1"
"2739",0,0.231707317073171,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.333333333333333,0.666666666666667,1,1,0,0,1,0.75,1,0.75,0.25,0.75,"1000000195","AAPI","1","0","MN","1","1"
"2740",1,0,0.6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.333333333333333,0.666666666666667,0,1,1,1,1,0.75,0.75,0.5,0.75,0.75,"1050000140","AAPI","1","0","CA","0","1"
"2741",0,0.524390243902439,0,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,0.666666666666667,1,1,NA,NA,0.25,0.75,0.75,0.5,0.25,0.75,"1000000098","AAPI","0","0","IL","1","1"
"2742",0,0.304878048780488,0.8,0,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.666666666666667,1,1,0,0,1,NA,0.75,1,0.75,1,"1000000309","AAPI","0","0","CA","1","1"
"2743",1,0.134146341463415,0.6,0,0,1,1,1,NA,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,1,1,0,0,0.75,0.75,0.75,0.75,0.5,0.75,"1050000190","AAPI","0","0","CA","0","1"
"2744",1,0.439024390243902,0,1,0,NA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1000000155","AAPI","0","1","MA","1","1"
"2745",0,0.365853658536585,0.2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0.5,0,1,"1050000039","AAPI","1","0","PA","1","1"
"2746",1,0.670731707317073,0.2,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,1,0,0,0.5,0.5,1,0.5,0.25,1,"1000000254","AAPI","0","1","CA","1","1"
"2747",0,0.682926829268293,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,1,0.5,1,1,0.5,0.5,"1050000224","AAPI","0","0","MA","1","1"
"2748",1,0.609756097560976,0.2,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,NA,0.75,0.5,0.75,0.25,0.5,0.75,"1000000283","AAPI","0","0","PA","1","0"
"2749",1,0.634146341463415,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,"1050000188","AAPI","1","0","WA","1","1"
"2750",1,0.573170731707317,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,0,NA,1,1,1,1,0,1,"1000000125","AAPI","0","0","CA","1","1"
"2751",1,0.341463414634146,0.4,1,1,1,0,0,0,0,0,0,1,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,NA,1,0,0,0.5,0.5,1,0,"1050000092","AAPI","0","0","CA","1","1"
"2752",0,0.48780487804878,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0.75,0.5,0.75,0.75,0.25,0.5,"1000000224","AAPI","0","0","CA","1","1"
"2753",1,0.158536585365854,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,1,NA,1,0,0.75,0.5,0.75,0.75,0.5,0.75,"1000000025","AAPI","0","0","CA","0","1"
"2754",1,0.341463414634146,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,NA,"1050000125","AAPI","1","0","OR","1","1"
"2755",1,0.548780487804878,0.2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.25,0.75,0.75,0.75,0.25,0.75,"1000000220","AAPI","0","1","CA","1","1"
"2756",1,0.0121951219512195,0.4,0,NA,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.333333333333333,0,NA,1,NA,1,0.5,0.75,0.75,0.25,0.5,0.75,"1000000225","AAPI","0","0","CA","0","1"
"2757",0,0.768292682926829,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"1000000149","AAPI","0","0","CA","0","1"
"2758",0,0.414634146341463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,0,1,1,1,1,0,1,"1000000132","AAPI","0","1","CA","1","1"
"2759",0,0.292682926829268,0.4,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,NA,NA,NA,0.5,NA,NA,"1000000063","AAPI","0","0","MN","0","1"
"2760",1,0.609756097560976,0.4,1,0.5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.666666666666667,0,1,1,1,1,1,1,1,0,1,"1000000031","AAPI","0","1","OR","1","1"
"2761",1,0.475609756097561,0.6,0,0.5,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.666666666666667,0.666666666666667,0,0,0,1,0.75,0.75,1,1,0,0.75,"1000000075","AAPI","1","0","IL","1","1"
"2762",1,0.292682926829268,0.8,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.333333333333333,0.333333333333333,1,0,NA,0,1,1,0.5,0.5,0.25,0.75,"1050000156","AAPI","0","0","CA","1","1"
"2763",0,0.658536585365854,0.2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,1,1,1,1,0,1,"1000000235","AAPI","1","0","MA","1","0"
"2764",1,0.182926829268293,0.4,0,0.166666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0.5,1,1,0.5,1,"1000000301","AAPI","0","0","MA","0","1"
"2765",0,0.646341463414634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0,1,1,NA,NA,0.5,0.5,1,1,0.5,0.5,"1000000015","AAPI","0","0","CA","1","1"
"2766",1,0.634146341463415,0,1,0.166666666666667,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,"1000000019","AAPI","1","0","MA","1","1"
"2767",0,0.280487804878049,0.8,1,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,"1000000152","AAPI","1","0","MA","1","1"
"2768",1,0.597560975609756,0.6,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,NA,0.75,0.5,0.75,NA,1,"1050000071","AAPI","1","0","CA","1","1"
"2769",1,0.75609756097561,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.75,0.75,0.75,0.5,0.5,0.5,"1000000120","AAPI","0","0","CA","1","0"
"2770",1,0.353658536585366,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,"1000000085","AAPI","0","0","CA","1","1"
"2771",0,0.158536585365854,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0.5,1,1,0.5,0,0.25,"1050000147","AAPI","0","1","CA","1","1"
"2772",0,0.475609756097561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.333333333333333,NA,NA,0,1,0.75,0.5,0.75,0.75,0.25,0.75,"1000000053","AAPI","0","0","MA","1","1"
"2773",0,0.134146341463415,0,1,0.666666666666667,NA,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,0,0,1,0,0,0,0,1,0,0,0,0,NA,1,1,1,NA,0.5,0,0,0.75,NA,"1050000131","AAPI","0","0","CA","1","1"
"2774",0,0.5,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,"1000000091","AAPI","0","0","MD","1","1"
"2775",0,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,NA,0.75,0.5,0.75,0.75,0.25,0.5,"1000000107","AAPI","1","0","CA","1","1"
"2776",0,0.170731707317073,0.2,0,NA,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,1,NA,1,NA,0.5,0.75,0.5,0.5,NA,"1050000047","AAPI","0","1","FL","1","1"
"2777",1,0.768292682926829,0.4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.333333333333333,0.666666666666667,0,1,NA,NA,1,1,1,1,0,0.75,"0500000189","AAPI","0","0","NY","1","1"
"2778",0,0.280487804878049,0.8,1,0.5,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,1,1,1,NA,1,1,1,0.5,0.25,1,"0500000169","AAPI","0","1","AZ","1","1"
"2779",1,0.634146341463415,0.4,NA,NA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,"0500000055","AAPI","0","0","NY","1","1"
"2780",1,0.475609756097561,1,1,0.833333333333333,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0.75,0.25,0.25,0.25,0.75,0.25,"0550000180","AAPI","0","0","CA","1","1"
"2781",0,0.463414634146341,0.4,1,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0.5,1,0.75,0.5,1,0.5,"0500000357","AAPI","0","1","NY","1","1"
"2782",1,0.268292682926829,1,1,0.833333333333333,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0.5,1,"0450000037","AAPI","0","0","CA","1","0"
"2783",0,0.634146341463415,0.8,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.333333333333333,0.666666666666667,0,0,1,0,1,0.5,1,0.75,0,1,"0500000233","AAPI","0","0","MA","1","1"
"2784",1,0.365853658536585,1,1,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,0.666666666666667,1,1,1,1,0.75,0.75,1,1,0,0.75,"0550000061","AAPI","0","0","CA","1","1"
"2785",0,0.585365853658537,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,NA,0,0,NA,1,0.5,1,1,0.5,1,"0500000252","AAPI","1","0","NY","1","1"
"2786",1,NA,0.8,1,NA,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.25,1,1,0.25,"0500000021","AAPI","0","0","OK","1","0"
"2787",1,0.573170731707317,1,1,0.833333333333333,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,0,0,1,1,1,0.75,1,1,1,0.25,"0500000075","AAPI","1","0","FL","1","1"
"2788",0,0.634146341463415,0.4,0,NA,0,0,0,0,0,0,0,1,1,NA,0,0,0,NA,0,1,0,0,0,0,1,0,0,0,0,0.666666666666667,0.666666666666667,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,"0500000217","AAPI","0","1","NY","1","1"
"2789",0,0.292682926829268,0.8,1,0.166666666666667,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,0,0,0,0,0.75,1,0.75,0.75,0.25,0.25,"0500000492","AAPI","0","0","NY","1","1"
"2790",0,0.634146341463415,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,NA,0,1,1,1,0.5,1,1,0,0.25,"0500000220","AAPI","1","0","NY","1","1"
"2791",1,0.585365853658537,1,1,0.5,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.75,0,0,0.25,0,"0500000039","AAPI","0","1","FL","1","1"
"2792",1,0.134146341463415,0.8,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0.75,1,"0500000520","AAPI","0","0","CA","1","0"
"2793",0,0.731707317073171,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,0.5,0.5,0.75,1,0.5,0.75,"0500000410","AAPI","1","0","NY","1","0"
"2794",0,NA,0.4,1,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,NA,1,1,0.75,1,1,0,0.75,"0500000289","AAPI","1","0","CA","1","1"
"2795",0,0.634146341463415,0.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,NA,NA,0.5,0.5,0.25,0.25,0,0.25,"0500000058","AAPI","0","0","NY","1","1"
"2796",1,0.829268292682927,0.2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.666666666666667,1,1,0,1,1,0.75,0.75,1,1,0.25,1,"0500000249","AAPI","1","0","NY","1","1"
"2797",0,0.170731707317073,1,0,0.833333333333333,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,0,0,0,0,1,1,1,1,0.5,1,"0550000018","AAPI","1","0","NY","1","1"
"2798",0,0.585365853658537,0.6,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,NA,1,0.5,1,1,0.75,0.75,"0500000199","AAPI","0","0","IL","1","1"
"2799",1,0.414634146341463,0.2,0,0.166666666666667,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,1,0,0,0,1,0.5,0.75,0.25,0.25,0.5,1,"0550000010","AAPI","0","0","CA","1","1"
"2800",0,0.475609756097561,0.4,0,0.166666666666667,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.75,1,1,0,1,"0500000054","AAPI","0","1","NY","1","1"
"2801",0,0.646341463414634,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,0.75,NA,NA,1,"0500000430","AAPI","1","0","WA","1","1"
"2802",1,0.682926829268293,0.8,0,0.166666666666667,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,0,0,1,1,1,0.25,0.75,1,0.75,0,"0500000443","AAPI","1","0","NY","1","1"
"2803",0,0.280487804878049,0.4,0,0.166666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,0,NA,NA,0.5,0.75,1,1,0,0.75,"0550000084","AAPI","0","0","NY","1","0"
"2804",1,0.146341463414634,0.8,1,0.333333333333333,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,1,0,0,0,0,0,0.75,0.25,1,0.75,0.25,"0550000205","AAPI","0","0","NY","1","1"
"2805",0,0.646341463414634,0.8,1,NA,0,1,0,0,0,0,1,1,NA,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,NA,NA,1,1,1,1,0,NA,"0500000158","AAPI","0","0","OR","1","1"
"2806",0,0.914634146341463,1,1,NA,0,0,1,0,1,0,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,"0500000144","AAPI","0","0","HI","0","1"
"2807",1,0.402439024390244,1,1,0.666666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.666666666666667,0.666666666666667,0,0,0,NA,0.75,0.75,0.5,0.5,0.5,0,"0500000572","AAPI","0","0","CO","1","1"
"2808",0,0.024390243902439,0.6,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0.5,0.5,0.5,1,0.5,0.75,"0550000269","AAPI","1","0","NY","1","1"
"2809",1,0.5,0,1,0.166666666666667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0.75,0,1,"0500000308","AAPI","0","0","CA","1","1"
"2810",1,NA,1,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,0,1,1,0,0.25,1,0,0,1,0,"0550000030","AAPI","0","1","CA","1","1"
"2811",0,0.585365853658537,1,1,0.333333333333333,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.666666666666667,0,0,1,1,1,0.25,0.75,0.75,1,0.75,0.75,"0350000171","AAPI","0","0","TX","1","1"
"2812",1,0.560975609756098,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.666666666666667,1,NA,0,NA,NA,1,0.5,1,1,0,0.5,"0500000400","AAPI","0","0","HI","1","0"
"2813",1,0.121951219512195,0.8,0,NA,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0.5,0.5,0.25,1,0.25,0.5,"0550000268","AAPI","1","0","CA","1","1"
"2814",0,0.768292682926829,0.4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,0,NA,NA,0.5,0.5,0.5,0.5,0.5,1,"0500000346","AAPI","0","0","UT","1","1"
"2815",1,0.182926829268293,0.8,0,NA,1,1,0,1,0,0,0,1,0,0,0,0,NA,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,1,1,1,1,NA,0.75,0.75,0.25,0.75,0.25,"0550000088","AAPI","0","1","PA","1","1"
"2816",0,0.829268292682927,0.4,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,NA,0.75,NA,1,0.5,0,0.75,"0500000115","AAPI","0","0","TX","1","1"
"2817",0,0.548780487804878,0.8,1,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,1,0,0,0,0,1,0,0,0,0,0.666666666666667,0,1,1,1,1,0.5,0.5,0.5,1,1,0,"0500000532","AAPI","1","0","MA","1","1"
"2818",1,0.475609756097561,0.4,0,0.166666666666667,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,1,1,0.25,1,0,1,"0500000238","AAPI","0","0","CA","1","1"
"2819",0,0.634146341463415,0.8,1,0.166666666666667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,0,1,NA,NA,1,0,1,1,0,0,"0500000500","AAPI","0","0","WA","1","1"
"2820",0,0.75609756097561,0.8,0,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0.75,1,1,1,0.25,1,"0500000026","AAPI","0","0","CA","1","1"
"2821",0,0.792682926829268,0.8,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,1,1,1,0.5,0.25,"0500000008","AAPI","1","0","TX","1","1"
"2822",0,0.573170731707317,0.2,0,0,0,1,0,0,0,NA,1,0,NA,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.666666666666667,0.666666666666667,1,0,NA,NA,1,1,1,1,0,1,"0500000062","AAPI","0","0","CA","1","1"
